Date,Adj Close,Volume
2015-11-06,7.674421310424805,117227200
2015-11-09,7.64036750793457,49256800
2015-11-10,7.494419097900391,55226000
2015-11-11,7.421444416046143,61989600
2015-11-12,7.394688606262207,29108000
2015-11-13,7.248740196228027,29294000
2015-11-16,7.394688606262207,34428000
2015-11-17,7.394688606262207,25704800
2015-11-18,7.576594352722168,35021600
2015-11-19,7.598569393157959,25407200
2015-11-20,7.664494037628174,23974400
2015-11-23,7.549735069274902,24255200
2015-11-24,7.61077880859375,19542800
2015-11-25,7.601011753082275,13830000
2015-11-27,7.664494037628174,8699600
2015-11-30,7.745071887969971,32724400
2015-12-01,7.9965667724609375,40949600
2015-12-02,7.935523509979248,29424000
2015-12-03,7.918430805206299,24665600
2015-12-04,8.240736961364746,45875600
2015-12-07,8.084466934204102,33358800
2015-12-08,8.194344520568848,31448800
2015-12-09,7.986798286437988,37267600
2015-12-10,8.052726745605469,23659600
2015-12-11,7.933084011077881,22732000
2015-12-14,7.952616214752197,27589200
2015-12-15,8.050284385681152,30729600
2015-12-16,8.099116325378418,23635600
2015-12-17,7.977032661437988,25416000
2015-12-18,7.847623825073242,39589600
2015-12-21,8.03319263458252,28421600
2015-12-22,8.040518760681152,13001200
2015-12-23,8.072257995605469,12252400
2015-12-24,8.099116325378418,5244800
2015-12-28,8.091794967651367,14202400
2015-12-29,8.22364330291748,20366000
2015-12-30,8.15283489227295,18034400
2015-12-31,8.04784107208252,14852800
2016-01-04,7.903783321380615,35807600
2016-01-05,8.030750274658203,49027200
2016-01-06,7.698678970336914,44934400
2016-01-07,7.393467903137207,64530400
2016-01-08,7.234757423400879,39847200
2016-01-11,7.246964931488037,40937200
2016-01-12,7.369050979614258,46935600
2016-01-13,7.144413471221924,48167200
2016-01-14,7.00035285949707,60023600
2016-01-15,6.619448184967041,84145200
2016-01-19,6.673166275024414,45714000
2016-01-20,6.7097907066345215,48118000
2016-01-21,6.787926197052002,48145600
2016-01-22,6.9466352462768555,25799600
2016-01-25,6.939311504364014,27072800
2016-01-26,7.007676601409912,22794400
2016-01-27,6.924659729003906,23170000
2016-01-28,6.848968029022217,27677600
2016-01-29,7.151738166809082,31050400
2016-02-01,7.15418004989624,28988400
2016-02-02,6.851408958435059,34190800
2016-02-03,6.885592937469482,32677200
2016-02-04,6.888035297393799,34814000
2016-02-05,6.453413009643555,60042800
2016-02-08,6.157965660095215,60885200
2016-02-09,6.223893642425537,42537200
2016-02-10,6.209242820739746,33580000
2016-02-11,6.1775007247924805,34014400
2016-02-12,6.282494068145752,34081600
2016-02-16,6.590147972106934,48535200
2016-02-17,6.753742694854736,77146800
2016-02-18,7.334865093231201,106866000
2016-02-19,7.432534217834473,52562800
2016-02-22,7.6962385177612305,44966800
2016-02-23,7.715771198272705,36938000
2016-02-24,7.769489765167236,33685200
2016-02-25,7.7865800857543945,34961600
2016-02-26,7.73530387878418,36196400
2016-02-29,7.685067176818848,32334400
2016-03-01,8.025699615478516,34870000
2016-03-02,8.072259902954102,23381200
2016-03-03,8.001195907592773,30200400
2016-03-04,7.976686477661133,17530400
2016-03-07,7.92522668838501,23996800
2016-03-08,7.780640602111816,27494000
2016-03-09,7.775739669799805,22278800
2016-03-10,7.763486862182617,28608400
2016-03-11,7.895818710327148,27740000
2016-03-14,7.915422439575195,19031200
2016-03-15,7.87621545791626,22621600
2016-03-16,8.111469268798828,36364400
2016-03-17,8.042853355407715,35368000
2016-03-18,8.285465240478516,54551200
2016-03-21,8.309967994689941,33778000
2016-03-22,8.29526424407959,24201200
2016-03-23,8.437397956848145,42900800
2016-03-24,8.449654579162598,24495600
2016-03-28,8.53542423248291,26538800
2016-03-29,8.672656059265137,26181200
2016-03-30,8.763331413269043,37670000
2016-03-31,8.73147201538086,37988400
2016-04-01,8.858905792236328,34829200
2016-04-04,8.773131370544434,39394000
2016-04-05,8.760878562927246,33956800
2016-04-06,8.773131370544434,45337600
2016-04-07,8.682459831237793,37810400
2016-04-08,8.738821983337402,25593600
2016-04-11,8.792738914489746,38752400
2016-04-12,8.782933235168457,29276400
2016-04-13,9.003488540649414,35071600
2016-04-14,9.027992248535156,41656400
2016-04-15,9.099063873291016,43697200
2016-04-18,9.059852600097656,30732000
2016-04-19,8.898112297058105,30915200
2016-04-20,8.932421684265137,20017200
2016-04-21,8.922618865966797,17828000
2016-04-22,8.888307571411133,22354000
2016-04-25,8.932421684265137,19197200
2016-04-26,8.939772605895996,21453600
2016-04-27,9.143172264099121,35239600
2016-04-28,8.87115478515625,38122400
2016-04-29,8.706965446472168,32190400
2016-05-02,8.822144508361816,25607600
2016-05-03,8.716765403747559,22402400
2016-05-04,8.518268585205078,52576400
2016-05-05,8.56973648071289,24688400
2016-05-06,8.657952308654785,18324000
2016-05-09,8.64570426940918,33333600
2016-05-10,8.812339782714844,26967600
2016-05-11,8.836848258972168,32817600
2016-05-12,8.716765403747559,67054000
2016-05-13,10.042539596557617,211025600
2016-05-16,10.33906078338623,97303200
2016-05-17,10.361117362976074,62839200
2016-05-18,10.625781059265137,54107200
2016-05-19,10.672345161437988,39888000
2016-05-20,10.863490104675293,39108400
2016-05-23,10.880644798278809,41363600
2016-05-24,11.14476490020752,41578800
2016-05-25,11.09808349609375,45807600
2016-05-26,11.216018676757812,30996400
2016-05-27,11.27744197845459,27741600
2016-05-31,11.478913307189941,41252400
2016-06-01,11.501029014587402,38713200
2016-06-02,11.582106590270996,32920800
2016-06-03,11.419944763183594,46107600
2016-06-06,11.360979080200195,32251200
2016-06-07,11.38309097290039,19340000
2016-06-08,11.346237182617188,23461600
2016-06-09,11.641072273254395,47216800
2016-06-10,11.351152420043945,40002400
2016-06-13,11.496111869812012,47558800
2016-06-14,11.518223762512207,29834400
2016-06-15,11.63615894317627,30103600
2016-06-16,11.682840347290039,24645600
2016-06-17,11.478913307189941,47100000
2016-06-20,11.685297012329102,29376800
2016-06-21,11.614045143127441,21250800
2016-06-22,11.604218482971191,20262000
2016-06-23,11.913796424865723,29788000
2016-06-24,11.235673904418945,101768400
2016-06-27,11.11528205871582,44908800
2016-06-28,11.27744197845459,38192000
2016-06-29,11.461714744567871,31893200
2016-06-30,11.550166130065918,43094000
2016-07-01,11.46417236328125,21848800
2016-07-05,11.633703231811523,37108400
2016-07-06,11.707409858703613,27310400
2016-07-07,12.012072563171387,39540000
2016-07-08,12.493638038635254,48193200
2016-07-11,12.78110122680664,44877600
2016-07-12,12.972745895385742,43676000
2016-07-13,12.967830657958984,32460400
2016-07-14,13.100507736206055,31689200
2016-07-15,12.948176383972168,42861600
2016-07-18,13.014512062072754,25299200
2016-07-19,13.14964485168457,38265200
2016-07-20,13.32163143157959,29646000
2016-07-21,13.075935363769531,36130800
2016-07-22,13.432194709777832,31576800
2016-07-25,13.680350303649902,31252800
2016-07-26,13.9137601852417,51450800
2016-07-27,13.773713111877441,44667600
2016-07-28,13.80319881439209,22191600
2016-07-29,14.029236793518066,40958800
2016-08-01,13.938329696655273,30112000
2016-08-02,13.768798828125,28274800
2016-08-03,13.805652618408203,29982800
2016-08-04,14.061178207397461,27271200
2016-08-05,14.2995023727417,37158800
2016-08-08,14.432181358337402,30506400
2016-08-09,14.469032287597656,37234400
2016-08-10,14.375666618347168,37574000
2016-08-11,14.668046951293945,68106400
2016-08-12,15.48867416381836,142574400
2016-08-15,15.47392749786377,57330400
2016-08-16,15.380563735961914,28765200
2016-08-17,15.02430534362793,59521200
2016-08-18,15.257715225219727,33168400
2016-08-19,15.297032356262207,29156000
2016-08-22,15.360909461975098,24474800
2016-08-23,15.485215187072754,33976400
2016-08-24,15.246448516845703,29844800
2016-08-25,15.145528793334961,40603200
2016-08-26,15.268603324890137,30002400
2016-08-29,15.258758544921875,27465200
2016-08-30,15.170145034790039,28554400
2016-08-31,15.098759651184082,38854400
2016-09-01,15.544291496276855,42849200
2016-09-02,15.391676902770996,32314800
2016-09-06,15.536903381347656,30681200
2016-09-07,15.307987213134766,39798800
2016-09-08,15.418754577636719,31580800
2016-09-09,14.650769233703613,69776000
2016-09-12,14.953534126281738,59826000
2016-09-13,14.736922264099121,47176800
2016-09-14,14.867379188537598,31904800
2016-09-15,15.431060791015625,51521200
2016-09-16,15.46798324584961,90244400
2016-09-19,15.672286033630371,41712800
2016-09-20,15.529519081115723,33111200
2016-09-21,15.965206146240234,33621200
2016-09-22,16.004589080810547,30873200
2016-09-23,15.987353324890137,27613200
2016-09-26,15.837209701538086,23004000
2016-09-27,16.378732681274414,40275200
2016-09-28,16.43781089782715,31978800
2016-09-29,16.590421676635742,33668400
2016-09-30,16.866104125976562,42993200
2016-10-03,16.848878860473633,24259600
2016-10-04,16.81195640563965,28162400
2016-10-05,16.794727325439453,30544000
2016-10-06,16.575651168823242,36021200
2016-10-07,16.455041885375977,28626000
2016-10-10,16.516576766967773,28787600
2016-10-11,16.27780532836914,38854000
2016-10-12,16.35165786743164,41992000
2016-10-13,16.085813522338867,39011600
2016-10-14,16.24335289001465,33063600
2016-10-17,16.149816513061523,19532800
2016-10-18,16.39596176147461,26937200
2016-10-19,16.361507415771484,19906000
2016-10-20,16.671649932861328,31208400
2016-10-21,16.6248836517334,27950800
2016-10-24,17.405174255371094,33983600
2016-10-25,17.690706253051758,39746000
2016-10-26,17.7620906829834,33379200
2016-10-27,17.397789001464844,38866400
2016-10-28,17.36825180053711,29085600
2016-10-31,17.515945434570312,25238800
2016-11-01,16.996562957763672,47322400
2016-11-02,16.925188064575195,29584800
2016-11-03,16.7282657623291,30966400
2016-11-04,16.632265090942383,32878000
2016-11-07,17.543014526367188,48758000
2016-11-08,17.515945434570312,42988400
2016-11-09,17.220558166503906,45653200
2016-11-10,16.681493759155273,86928000
2016-11-11,21.653697967529297,217534400
2016-11-14,20.587879180908203,134879600
2016-11-15,21.215557098388672,62609200
2016-11-16,22.55459976196289,98798400
2016-11-17,22.741676330566406,83298800
2016-11-18,22.980443954467773,57606000
2016-11-21,22.886903762817383,43643600
2016-11-22,23.05182647705078,33036800
2016-11-23,23.165218353271484,44323600
2016-11-25,23.212060928344727,19556400
2016-11-28,23.199729919433594,27873600
2016-11-29,22.987728118896484,44456800
2016-11-30,22.728891372680664,44050000
2016-12-01,21.60477066040039,103552400
2016-12-02,21.80445098876953,47829200
2016-12-05,22.649999618530273,60228400
2016-12-06,23.02224349975586,49879600
2016-12-07,23.43639373779297,48080400
2016-12-08,23.0444278717041,38154400
2016-12-09,22.635210037231445,38231200
2016-12-12,22.085477828979492,60133200
2016-12-13,22.474971771240234,38779600
2016-12-14,23.776586532592773,98398000
2016-12-15,24.333711624145508,74654800
2016-12-16,24.75279426574707,108952800
2016-12-19,25.05354118347168,74465600
2016-12-20,25.92621612548828,84805600
2016-12-21,26.088918685913086,57613600
2016-12-22,26.404462814331055,71861200
2016-12-23,27.06266212463379,64769200
2016-12-27,28.92139434814453,119427200
2016-12-28,26.932004928588867,229576400
2016-12-29,27.469411849975586,217536800
2016-12-30,26.313249588012695,121293200
2017-01-03,25.147218704223633,150199600
2017-01-04,25.733932495117188,119922000
2017-01-05,25.080656051635742,98429600
2017-01-06,25.415925979614258,82285600
2017-01-09,26.446365356445312,91624800
2017-01-10,26.24669075012207,88092000
2017-01-11,25.923749923706055,52566400
2017-01-12,25.49974250793457,62561600
2017-01-13,25.49727439880371,45782000
2017-01-17,24.925357818603516,58061200
2017-01-18,25.378948211669922,65442400
2017-01-19,25.923749923706055,64487200
2017-01-20,25.640254974365234,49202400
2017-01-23,25.906496047973633,36990400
2017-01-24,26.458690643310547,42805200
2017-01-25,26.57209014892578,52276000
2017-01-26,27.030611038208008,45880000
2017-01-27,27.553226470947266,47199600
2017-01-30,27.121824264526367,49600400
2017-01-31,26.914745330810547,36275600
2017-02-01,28.09063720703125,59000400
2017-02-02,28.44562339782715,48324000
2017-02-03,28.196640014648438,37274400
2017-02-06,28.918933868408203,50676800
2017-02-07,29.367591857910156,74622400
2017-02-08,29.239410400390625,44958000
2017-02-09,28.68967056274414,84256800
2017-02-10,28.00928497314453,165109200
2017-02-13,26.71753692626953,118072400
2017-02-14,26.816143035888672,85063200
2017-02-15,26.870372772216797,37302000
2017-02-16,26.43897247314453,64717600
2017-02-17,26.43404197692871,56374000
2017-02-21,27.380664825439453,55195200
2017-02-22,27.33871078491211,43377200
2017-02-23,24.80377769470215,159288800
2017-02-24,25.04320526123047,102990400
2017-02-27,25.771339416503906,71540000
2017-02-28,25.048133850097656,62536000
2017-03-01,25.371479034423828,50480400
2017-03-02,24.436004638671875,75433200
2017-03-03,24.295312881469727,86469200
2017-03-06,24.107723236083984,88356800
2017-03-07,24.371829986572266,60340000
2017-03-08,24.32740020751953,63871200
2017-03-09,24.322465896606445,47806000
2017-03-10,24.465625762939453,49974000
2017-03-13,25.13946533203125,77413600
2017-03-14,25.122190475463867,52201600
2017-03-15,25.3122501373291,61503600
2017-03-16,25.62325096130371,52310000
2017-03-17,26.18107795715332,111968800
2017-03-20,27.015363693237305,74856800
2017-03-21,26.14158821105957,91348400
2017-03-22,26.67473793029785,61676400
2017-03-23,26.43284797668457,53394000
2017-03-24,26.526639938354492,43950000
2017-03-27,26.719167709350586,50664400
2017-03-28,26.580944061279297,43244400
2017-03-29,26.494550704956055,34999200
2017-03-30,27.00301742553711,52553200
2017-03-31,26.88701057434082,44080800
2017-04-03,26.751251220703125,44523200
2017-04-04,24.87535858154297,127128000
2017-04-05,24.690237045288086,74704800
2017-04-06,24.870420455932617,63512000
2017-04-07,24.764291763305664,42906800
2017-04-10,24.132402420043945,75633200
2017-04-11,24.218795776367188,61814800
2017-04-12,24.01886749267578,41409200
2017-04-13,23.56963348388672,50689200
2017-04-17,24.492778778076172,49729200
2017-04-18,24.507583618164062,37011600
2017-04-19,24.60384750366211,38082800
2017-04-20,24.99383544921875,40401600
2017-04-21,25.097503662109375,34189600
2017-04-24,25.41097640991211,37182000
2017-04-25,25.852802276611328,38844000
2017-04-26,25.67508316040039,32700400
2017-04-27,26.07494354248047,31970000
2017-04-28,25.74419593811035,34824800
2017-05-01,26.321775436401367,30773200
2017-05-02,25.541793823242188,62997200
2017-05-03,25.731861114501953,33690400
2017-05-04,25.63312339782715,20978800
2017-05-05,25.635591506958008,22842800
2017-05-08,25.36655044555664,36524000
2017-05-09,25.408512115478516,84767200
2017-05-10,29.93781089782715,212909600
2017-05-11,31.22378158569336,193979200
2017-05-12,31.566871643066406,96262000
2017-05-15,33.15150833129883,108754000
2017-05-16,33.76858901977539,112070000
2017-05-17,31.524917602539062,127136800
2017-05-18,32.84545135498047,115603200
2017-05-19,33.60402297973633,101837200
2017-05-22,34.320552825927734,83660800
2017-05-23,33.85850524902344,68124800
2017-05-24,34.23902130126953,81599600
2017-05-25,34.16243362426758,60822800
2017-05-26,35.0469970703125,77914000
2017-05-30,35.79567337036133,98965200
2017-05-31,35.667198181152344,88731600
2017-06-01,35.66966247558594,50334000
2017-06-02,35.49177169799805,48745600
2017-06-05,36.571533203125,81737600
2017-06-06,36.405982971191406,75872800
2017-06-07,36.845802307128906,61261200
2017-06-08,39.51930236816406,116174400
2017-06-09,36.964412689208984,369292800
2017-06-12,37.05583190917969,169753200
2017-06-13,37.4091682434082,167250400
2017-06-14,37.48823165893555,118464000
2017-06-15,37.648841857910156,96382400
2017-06-16,37.463523864746094,92496000
2017-06-19,38.87192916870117,77817600
2017-06-20,38.815093994140625,109544400
2017-06-21,39.403167724609375,68265200
2017-06-22,39.13137435913086,46913200
2017-06-23,38.00959014892578,108858800
2017-06-26,37.594486236572266,106396000
2017-06-27,36.218196868896484,99949200
2017-06-28,37.495643615722656,99494800
2017-06-29,36.24290466308594,106442400
2017-06-30,35.719085693359375,73106000
2017-07-03,34.42681884765625,70907200
2017-07-05,35.34597396850586,82018800
2017-07-06,35.45222091674805,74628400
2017-07-07,36.26268005371094,65497200
2017-07-10,37.97746276855469,95849200
2017-07-11,38.51612854003906,75795600
2017-07-12,40.15431594848633,114520800
2017-07-13,39.68980026245117,136913200
2017-07-14,40.7572135925293,94194800
2017-07-17,40.58424758911133,93079200
2017-07-18,41.00676727294922,77664000
2017-07-19,40.79428482055664,68704400
2017-07-20,41.38728713989258,69959600
2017-07-21,41.53554153442383,64833200
2017-07-24,41.0537109375,65252400
2017-07-25,40.856056213378906,49655600
2017-07-26,41.32798767089844,64040400
2017-07-27,39.96405029296875,78285600
2017-07-28,40.61884307861328,51334800
2017-07-31,40.15431594848633,55967200
2017-08-01,40.643558502197266,43138400
2017-08-02,40.61884307861328,47844400
2017-08-03,41.13525390625,44242000
2017-08-04,41.315635681152344,58909600
2017-08-07,42.585662841796875,71741200
2017-08-08,42.079139709472656,75533600
2017-08-09,42.52635955810547,53078400
2017-08-10,40.70532989501953,132808800
2017-08-11,38.53588104248047,149719600
2017-08-14,41.60966873168945,127902000
2017-08-15,41.25880813598633,76453200
2017-08-16,40.80663299560547,59663200
2017-08-17,39.897342681884766,52544400
2017-08-18,39.904762268066406,60120400
2017-08-21,39.324092864990234,62367200
2017-08-22,40.19956588745117,45045600
2017-08-23,41.00331115722656,57952000
2017-08-24,40.85245132446289,46970000
2017-08-25,40.51116943359375,35720000
2017-08-28,40.79804229736328,38949600
2017-08-29,40.731266021728516,32409600
2017-08-30,40.9736328125,38440000
2017-08-31,41.90351104736328,61268400
2017-09-01,42.155757904052734,44543200
2017-09-05,41.03050994873047,69536400
2017-09-06,41.00577926635742,39767200
2017-09-07,41.196205139160156,35286800
2017-09-08,40.48149490356445,49885600
2017-09-11,41.79468536376953,56744400
2017-09-12,41.94553756713867,41148800
2017-09-13,42.13349533081055,58096000
2017-09-14,41.89360427856445,51371200
2017-09-15,44.5422477722168,136479200
2017-09-18,46.382205963134766,168446000
2017-09-19,46.33274841308594,87428000
2017-09-20,45.959312438964844,72492000
2017-09-21,44.70299530029297,107560000
2017-09-22,44.26774978637695,49123200
2017-09-25,42.28929901123047,87458000
2017-09-26,42.526710510253906,112562000
2017-09-27,43.45906066894531,71372000
2017-09-28,43.44667053222656,43524400
2017-09-29,44.21086502075195,61909200
2017-10-02,44.26774978637695,50348000
2017-10-03,44.359249114990234,39033200
2017-10-04,44.730201721191406,42784800
2017-10-05,44.70547866821289,43736400
2017-10-06,44.836544036865234,31880000
2017-10-09,45.84803009033203,56349200
2017-10-10,46.72349166870117,97487600
2017-10-11,47.2205810546875,52950800
2017-10-12,47.24283218383789,52829200
2017-10-13,48.12324523925781,62872800
2017-10-16,48.949249267578125,57664000
2017-10-17,48.904727935791016,47859600
2017-10-18,48.8626823425293,56731600
2017-10-19,48.917091369628906,57077200
2017-10-20,48.69451141357422,45162000
2017-10-23,48.625267028808594,42869600
2017-10-24,49.13472366333008,40724400
2017-10-25,47.89324951171875,82816000
2017-10-26,48.3952751159668,32274400
2017-10-27,49.921165466308594,57219200
2017-10-30,50.41082763671875,50405600
2017-10-31,51.14531326293945,41190800
2017-11-01,51.241764068603516,50257600
